,0
3064,3.28145351441282e-309
3065,3.28145351441282e-309
3066,3.28145351441282e-309
3067,3.28145351441282e-309
3068,3.28145351441282e-309
3069,3.28145351441282e-309
3070,3.28145351441282e-309
3071,3.28145351441282e-309
3072,3.28145351441282e-309
3073,3.28145351441282e-309
3074,3.28145351441282e-309
3075,3.28145351441282e-309
3076,3.28145351441282e-309
3077,3.28145351441282e-309
3078,3.28145351441282e-309
3079,3.28145351441282e-309
3080,3.28145351441282e-309
3081,3.28145351441282e-309
3082,3.28145351441282e-309
3083,3.28145351441282e-309
3084,3.28145351441282e-309
3085,3.28145351441282e-309
3086,3.28145351441282e-309
3087,3.28145351441282e-309
3088,3.28145351441282e-309
3089,3.28145351441282e-309
3090,3.28145351441282e-309
3091,3.28145351441282e-309
3092,3.28145351441282e-309
3093,3.28145351441282e-309
3094,3.28145351441282e-309
3095,3.28145351441282e-309
3096,3.28145351441282e-309
3097,3.28145351441282e-309
3098,3.28145351441282e-309
3099,3.28145351441282e-309
3100,3.28145351441282e-309
3101,3.28145351441282e-309
3102,3.28145351441282e-309
3103,3.28145351441282e-309
3104,3.28145351441282e-309
3105,3.28145351441282e-309
3106,3.28145351441282e-309
3107,3.28145351441282e-309
3108,3.28145351441282e-309
3109,3.28145351441282e-309
3110,3.28145351441282e-309
3111,3.28145351441282e-309
3112,3.28145351441282e-309
3113,3.28145351441282e-309
3114,3.28145351441282e-309
3115,3.28145351441282e-309
3116,3.28145351441282e-309
3117,3.28145351441282e-309
3118,3.28145351441282e-309
3119,3.28145351441282e-309
3120,3.28145351441282e-309
3121,3.28145351441282e-309
3122,3.28145351441282e-309
3123,3.28145351441282e-309
3124,3.28145351441282e-309
3125,3.28145351441282e-309
3126,3.28145351441282e-309
3127,3.28145351441282e-309
3128,3.28145351441282e-309
3129,3.28145351441282e-309
3130,3.28145351441282e-309
3131,3.28145351441282e-309
3132,3.28145351441282e-309
3133,3.28145351441282e-309
3134,3.28145351441282e-309
3135,3.28145351441282e-309
3136,3.28145351441282e-309
3137,3.28145351441282e-309
3138,3.28145351441282e-309
3139,3.28145351441282e-309
3140,3.28145351441282e-309
3141,3.28145351441282e-309
3142,3.28145351441282e-309
3143,3.28145351441282e-309
3144,3.28145351441282e-309
3145,3.28145351441282e-309
3146,3.28145351441282e-309
3147,3.28145351441282e-309
3148,3.28145351441282e-309
3149,3.28145351441282e-309
3150,3.28145351441282e-309
3151,3.28145351441282e-309
3152,3.28145351441282e-309
3153,3.28145351441282e-309
3154,3.28145351441282e-309
3155,3.28145351441282e-309
3156,3.28145351441282e-309
3157,3.28145351441282e-309
3158,3.28145351441282e-309
3159,3.28145351441282e-309
3160,3.28145351441282e-309
3161,3.28145351441282e-309
3162,3.28145351441282e-309
3163,3.28145351441282e-309
3164,3.28145351441282e-309
3165,3.28145351441282e-309
3166,3.28145351441282e-309
3167,3.28145351441282e-309
3168,3.28145351441282e-309
3169,3.28145351441282e-309
3170,3.28145351441282e-309
3171,3.28145351441282e-309
3172,3.28145351441282e-309
3173,3.28145351441282e-309
3174,3.28145351441282e-309
3175,3.28145351441282e-309
3176,3.28145351441282e-309
3177,3.28145351441282e-309
3178,3.28145351441282e-309
3179,3.28145351441282e-309
3180,3.28145351441282e-309
3181,3.28145351441282e-309
3182,3.28145351441282e-309
3183,3.28145351441282e-309
3184,3.28145351441282e-309
3185,3.28145351441282e-309
3186,3.28145351441282e-309
3187,3.28145351441282e-309
3188,3.28145351441282e-309
3189,3.28145351441282e-309
3190,3.28145351441282e-309
3191,3.28145351441282e-309
3192,3.28145351441282e-309
3193,3.28145351441282e-309
3194,3.28145351441282e-309
3195,3.28145351441282e-309
3196,3.28145351441282e-309
3197,3.28145351441282e-309
3198,3.28145351441282e-309
3199,3.28145351441282e-309
3200,3.28145351441282e-309
3201,3.28145351441282e-309
3202,3.28145351441282e-309
3203,3.28145351441282e-309
3204,3.28145351441282e-309
3205,3.28145351441282e-309
3206,3.28145351441282e-309
3207,3.28145351441282e-309
3208,3.28145351441282e-309
3209,3.28145351441282e-309
3210,3.28145351441282e-309
3211,3.28145351441282e-309
3212,3.28145351441282e-309
3213,3.28145351441282e-309
3214,3.28145351441282e-309
3215,3.28145351441282e-309
3216,3.28145351441282e-309
3217,3.28145351441282e-309
3218,3.28145351441282e-309
3219,3.28145351441282e-309
3220,3.28145351441282e-309
3221,3.28145351441282e-309
3222,3.28145351441282e-309
3223,3.28145351441282e-309
3224,3.28145351441282e-309
3225,3.28145351441282e-309
3226,3.28145351441282e-309
3227,3.28145351441282e-309
3228,3.28145351441282e-309
3229,3.28145351441282e-309
3230,3.28145351441282e-309
3231,3.28145351441282e-309
3232,3.28145351441282e-309
3233,3.28145351441282e-309
3234,3.28145351441282e-309
3235,3.28145351441282e-309
3236,3.28145351441282e-309
3237,3.28145351441282e-309
3238,3.28145351441282e-309
3239,3.28145351441282e-309
3240,3.28145351441282e-309
3241,3.28145351441282e-309
3242,3.28145351441282e-309
3243,3.28145351441282e-309
3244,3.28145351441282e-309
3245,3.28145351441282e-309
3246,3.28145351441282e-309
3247,3.28145351441282e-309
3248,3.28145351441282e-309
3249,3.28145351441282e-309
3250,3.28145351441282e-309
3251,3.28145351441282e-309
3252,3.28145351441282e-309
3253,3.28145351441282e-309
3254,3.28145351441282e-309
3255,3.28145351441282e-309
3256,3.28145351441282e-309
3257,3.28145351441282e-309
3258,3.28145351441282e-309
3259,3.28145351441282e-309
3260,3.28145351441282e-309
3261,3.28145351441282e-309
3262,3.28145351441282e-309
3263,3.28145351441282e-309
3264,3.28145351441282e-309
3265,3.28145351441282e-309
3266,3.28145351441282e-309
3267,3.28145351441282e-309
3268,3.28145351441282e-309
3269,3.28145351441282e-309
3270,3.28145351441282e-309
3271,3.28145351441282e-309
3272,3.28145351441282e-309
3273,3.28145351441282e-309
3274,3.28145351441282e-309
3275,3.28145351441282e-309
3276,3.28145351441282e-309
3277,3.28145351441282e-309
3278,3.28145351441282e-309
3279,3.28145351441282e-309
3280,3.28145351441282e-309
3281,3.28145351441282e-309
3282,3.28145351441282e-309
3283,3.28145351441282e-309
3284,3.28145351441282e-309
3285,3.28145351441282e-309
3286,3.28145351441282e-309
3287,3.28145351441282e-309
3288,3.28145351441282e-309
3289,3.28145351441282e-309
3290,3.28145351441282e-309
3291,3.28145351441282e-309
3292,3.28145351441282e-309
3293,3.28145351441282e-309
3294,3.28145351441282e-309
3295,3.28145351441282e-309
3296,3.28145351441282e-309
3297,3.28145351441282e-309
3298,3.28145351441282e-309
3299,3.28145351441282e-309
